" """"",Channel A Last (mV),Channel A Ave. (mV),Channel A Min. (mV),Channel A Max. (mV)
16:16:32,75.895,75.895,75.895,75.895
16:16:33,40.867,40.867,40.867,40.867
16:16:34,37.501,37.501,37.501,37.501
16:16:35,44.479,44.479,44.479,44.479
16:16:36,53.127,53.127,53.127,53.127
16:16:37,51.472,51.472,51.472,51.472
16:16:38,38.196,38.196,38.196,38.196
16:16:39,125.004,125.004,125.004,125.004
16:16:40,53.283,53.283,53.283,53.283
16:16:41,53.752,53.752,53.752,53.752
16:16:42,53.31,53.31,53.31,53.31
16:16:43,52.085,52.085,52.085,52.085
16:16:44,125.004,125.004,125.004,125.004
16:16:45,47.814,47.814,47.814,47.814
16:16:46,52.085,52.085,52.085,52.085
16:16:47,67.31,67.31,67.31,67.31
16:16:48,56.252,56.252,56.252,56.252
16:16:49,48.778,48.778,48.778,48.778
16:16:50,59.689,59.689,59.689,59.689
16:16:51,61.014,61.014,61.014,61.014
16:16:52,31.251,31.251,31.251,31.251
16:16:53,68.752,68.752,68.752,68.752
16:16:54,40.345,40.345,40.345,40.345
16:16:55,58.283,58.283,58.283,58.283
16:16:56,53.573,53.573,53.573,53.573
16:16:57,62.502,62.502,62.502,62.502
16:16:58,62.502,62.502,62.502,62.502
16:16:59,60.683,60.683,60.683,60.683
16:17:00,47.033,47.033,47.033,47.033
16:17:01,45.957,45.957,45.957,45.957
16:17:02,52.085,52.085,52.085,52.085
16:17:03,31.251,31.251,31.251,31.251
16:17:04,51.564,51.564,51.564,51.564
16:17:05,50.002,50.002,50.002,50.002
16:17:06,56.987,56.987,56.987,56.987
16:17:07,48.613,48.613,48.613,48.613
16:17:08,125.004,125.004,125.004,125.004
16:17:09,54.533,54.533,54.533,54.533
16:17:10,55.061,55.061,55.061,55.061
16:17:11,62.502,62.502,62.502,62.502
16:17:12,68.752,68.752,68.752,68.752
16:17:13,47.621,47.621,47.621,47.621
16:17:14,57.502,57.502,57.502,57.502
16:17:15,40.18,40.18,40.18,40.18
16:17:16,76.925,76.925,76.925,76.925
16:17:17,56.252,56.252,56.252,56.252
16:17:18,62.006,62.006,62.006,62.006
16:17:19,50.002,50.002,50.002,50.002
16:17:20,55.061,55.061,55.061,55.061
16:17:21,60.098,60.098,60.098,60.098
16:17:22,31.251,31.251,31.251,31.251
16:17:23,50.101,50.101,50.101,50.101
16:17:24,61.877,61.877,61.877,61.877
16:17:25,69.855,69.855,69.855,69.855
16:17:26,34.723,34.723,34.723,34.723
16:17:27,62.502,62.502,62.502,62.502
16:17:28,54.064,54.064,54.064,54.064
16:17:29,70.002,70.002,70.002,70.002
16:17:30,60.664,60.664,60.664,60.664
16:17:31,86.808,86.808,86.808,86.808
16:17:32,93.753,93.753,93.753,93.753
16:17:33,54.533,54.533,54.533,54.533
16:17:34,43.156,43.156,43.156,43.156
16:17:35,40.867,40.867,40.867,40.867
16:17:36,81.252,81.252,81.252,81.252
16:17:37,54.689,54.689,54.689,54.689
16:17:38,46.338,46.338,46.338,46.338
16:17:39,62.502,62.502,62.502,62.502
16:17:40,48.078,48.078,48.078,48.078
16:17:41,37.501,37.501,37.501,37.501
16:17:42,50.002,50.002,50.002,50.002
16:17:43,49.57,49.57,49.57,49.57
16:17:44,50.597,50.597,50.597,50.597
16:17:45,40.867,40.867,40.867,40.867
16:17:46,62.502,62.502,62.502,62.502
16:17:47,54.377,54.377,54.377,54.377
16:17:48,60.002,60.002,60.002,60.002
16:17:49,53.31,53.31,53.31,53.31
16:17:50,90.281,90.281,90.281,90.281
16:17:51,31.251,31.251,31.251,31.251
16:17:52,58.752,58.752,58.752,58.752
16:17:53,55.002,55.002,55.002,55.002
16:17:54,57.033,57.033,57.033,57.033
16:17:55,56.252,56.252,56.252,56.252
16:17:56,54.278,54.278,54.278,54.278
16:17:57,59.193,59.193,59.193,59.193
16:17:58,64.87,64.87,64.87,64.87
16:17:59,61.68,61.68,61.68,61.68
16:18:00,34.723,34.723,34.723,34.723
16:18:01,53.284,53.284,53.284,53.284
16:18:02,59.689,59.689,59.689,59.689
16:18:03,66.004,66.004,66.004,66.004
16:18:04,41.12,41.12,41.12,41.12
16:18:05,65.106,65.106,65.106,65.106
16:18:06,47.501,47.501,47.501,47.501
16:18:07,71.116,71.116,71.116,71.116
16:18:08,64.657,64.657,64.657,64.657
16:18:09,39.064,39.064,39.064,39.064
16:18:10,39.064,39.064,39.064,39.064
16:18:11,56.408,56.408,56.408,56.408
16:18:12,60.893,60.893,60.893,60.893
16:18:13,66.734,66.734,66.734,66.734
16:18:14,64.176,64.176,64.176,64.176
16:18:15,-19.532,-19.532,-19.532,-19.532
16:18:16,46.408,46.408,46.408,46.408
16:18:17,47.106,47.106,47.106,47.106
16:18:18,39.064,39.064,39.064,39.064
16:18:19,66.966,66.966,66.966,66.966
16:18:20,107.425,107.425,107.425,107.425
16:18:21,57.814,57.814,57.814,57.814
16:18:22,66.004,66.004,66.004,66.004
16:18:23,55.512,55.512,55.512,55.512
16:18:24,86.808,86.808,86.808,86.808
16:18:25,58.677,58.677,58.677,58.677
16:18:26,62.814,62.814,62.814,62.814
16:18:27,61.963,61.963,61.963,61.963
16:18:28,76.071,76.071,76.071,76.071
16:18:29,69.447,69.447,69.447,69.447
16:18:30,63.581,63.581,63.581,63.581
16:18:31,53.439,53.439,53.439,53.439
16:18:32,52.534,52.534,52.534,52.534
16:18:33,47.288,47.288,47.288,47.288
16:18:34,60.766,60.766,60.766,60.766
16:18:35,56.564,56.564,56.564,56.564
16:18:36,59.744,59.744,59.744,59.744
16:18:37,81.383,81.383,81.383,81.383
16:18:38,41.854,41.854,41.854,41.854
16:18:39,107.425,107.425,107.425,107.425
16:18:40,57.189,57.189,57.189,57.189
16:18:41,59.744,59.744,59.744,59.744
16:18:42,58.596,58.596,58.596,58.596
16:18:43,89.288,89.288,89.288,89.288
16:18:44,58.596,58.596,58.596,58.596
16:18:45,65.002,65.002,65.002,65.002
16:18:46,45.799,45.799,45.799,45.799
16:18:47,51.4,51.4,51.4,51.4
16:18:48,52.085,52.085,52.085,52.085
16:18:49,70.445,70.445,70.445,70.445
16:18:50,58.752,58.752,58.752,58.752
16:18:51,75.433,75.433,75.433,75.433
16:18:52,57.568,57.568,57.568,57.568
16:18:53,56.425,56.425,56.425,56.425
16:18:54,52.63,52.63,52.63,52.63
16:18:55,62.033,62.033,62.033,62.033
16:18:56,53.881,53.881,53.881,53.881
16:18:57,39.064,39.064,39.064,39.064
16:18:58,91.149,91.149,91.149,91.149
16:18:59,66.196,66.196,66.196,66.196
16:19:00,55.314,55.314,55.314,55.314
16:19:01,60.223,60.223,60.223,60.223
16:19:02,66.966,66.966,66.966,66.966
16:19:03,78.127,78.127,78.127,78.127
16:19:04,57.971,57.971,57.971,57.971
16:19:05,39.064,39.064,39.064,39.064
16:19:06,71.617,71.617,71.617,71.617
16:19:07,47.434,47.434,47.434,47.434
16:19:08,48.83,48.83,48.83,48.83
16:19:09,60.627,60.627,60.627,60.627
16:19:10,75.433,75.433,75.433,75.433
16:19:11,76.071,76.071,76.071,76.071
16:19:12,86.808,86.808,86.808,86.808
16:19:13,56.389,56.389,56.389,56.389
16:19:14,69.846,69.846,69.846,69.846
16:19:15,49.84,49.84,49.84,49.84
16:19:16,61.68,61.68,61.68,61.68
16:19:17,56.425,56.425,56.425,56.425
16:19:18,62.346,62.346,62.346,62.346
16:19:19,65.106,65.106,65.106,65.106
16:19:20,61.963,61.963,61.963,61.963
16:19:21,51.4,51.4,51.4,51.4
16:19:22,34.723,34.723,34.723,34.723
16:19:23,70.627,70.627,70.627,70.627
16:19:24,54.0,54.0,54.0,54.0
16:19:25,69.989,69.989,69.989,69.989
16:19:26,44.644,44.644,44.644,44.644
16:19:27,97.659,97.659,97.659,97.659
16:19:28,52.97,52.97,52.97,52.97
16:19:29,57.447,57.447,57.447,57.447
16:19:30,50.457,50.457,50.457,50.457
16:19:31,58.596,58.596,58.596,58.596
16:19:32,87.893,87.893,87.893,87.893
16:19:33,49.533,49.533,49.533,49.533
16:19:34,46.347,46.347,46.347,46.347
16:19:35,55.805,55.805,55.805,55.805
16:19:36,44.072,44.072,44.072,44.072
16:19:37,67.351,67.351,67.351,67.351
16:19:38,51.408,51.408,51.408,51.408
16:19:39,37.204,37.204,37.204,37.204
16:19:40,58.118,58.118,58.118,58.118
16:19:41,50.466,50.466,50.466,50.466
16:19:42,61.522,61.522,61.522,61.522
16:19:43,53.595,53.595,53.595,53.595
16:19:44,96.729,96.729,96.729,96.729
16:19:45,47.657,47.657,47.657,47.657
16:19:46,62.086,62.086,62.086,62.086
16:19:47,52.97,52.97,52.97,52.97
16:19:48,49.544,49.544,49.544,49.544
16:19:49,0.0,0.0,0.0,0.0
16:19:50,65.997,65.997,65.997,65.997
16:19:51,51.08,51.08,51.08,51.08
16:19:52,74.846,74.846,74.846,74.846
16:19:53,72.411,72.411,72.411,72.411
16:19:54,0.0,0.0,0.0,0.0
16:19:55,55.139,55.139,55.139,55.139
16:19:56,63.14,63.14,63.14,63.14
16:19:57,54.689,54.689,54.689,54.689
16:19:58,81.848,81.848,81.848,81.848
16:19:59,61.273,61.273,61.273,61.273
16:20:00,63.647,63.647,63.647,63.647
16:20:01,60.433,60.433,60.433,60.433
16:20:02,58.596,58.596,58.596,58.596
16:20:03,52.085,52.085,52.085,52.085
16:20:04,52.306,52.306,52.306,52.306
16:20:05,69.023,69.023,69.023,69.023
16:20:06,58.437,58.437,58.437,58.437
16:20:07,70.471,70.471,70.471,70.471
16:20:08,0.0,0.0,0.0,0.0
16:20:09,68.579,68.579,68.579,68.579
16:20:10,61.739,61.739,61.739,61.739
16:20:11,62.814,62.814,62.814,62.814
16:20:12,68.6,68.6,68.6,68.6
16:20:13,0.0,0.0,0.0,0.0
16:20:14,65.658,65.658,65.658,65.658
16:20:15,66.156,66.156,66.156,66.156
16:20:16,63.439,63.439,63.439,63.439
16:20:17,64.789,64.789,64.789,64.789
16:20:18,0.0,0.0,0.0,0.0
16:20:19,55.478,55.478,55.478,55.478
16:20:20,62.076,62.076,62.076,62.076
16:20:21,57.346,57.346,57.346,57.346
16:20:22,66.966,66.966,66.966,66.966
16:20:23,52.971,52.971,52.971,52.971
16:20:24,63.82,63.82,63.82,63.82
16:20:25,59.344,59.344,59.344,59.344
16:20:26,62.502,62.502,62.502,62.502
16:20:27,29.763,29.763,29.763,29.763
16:20:28,61.439,61.439,61.439,61.439
16:20:29,52.721,52.721,52.721,52.721
16:20:30,63.7,63.7,63.7,63.7
16:20:31,49.689,49.689,49.689,49.689
16:20:32,74.407,74.407,74.407,74.407
16:20:33,55.295,55.295,55.295,55.295
16:20:34,56.883,56.883,56.883,56.883
16:20:35,53.127,53.127,53.127,53.127
16:20:36,49.544,49.544,49.544,49.544
16:20:37,0.0,0.0,0.0,0.0
16:20:38,56.835,56.835,56.835,56.835
16:20:39,60.48,60.48,60.48,60.48
16:20:40,53.439,53.439,53.439,53.439
16:20:41,83.844,83.844,83.844,83.844
16:20:42,-156.255,-156.255,-156.255,-156.255
16:20:43,57.853,57.853,57.853,57.853
16:20:44,51.789,51.789,51.789,51.789
16:20:45,64.533,64.533,64.533,64.533
16:20:46,89.288,89.288,89.288,89.288
16:20:47,70.572,70.572,70.572,70.572
16:20:48,61.392,61.392,61.392,61.392
16:20:49,60.433,60.433,60.433,60.433
16:20:50,58.127,58.127,58.127,58.127
16:20:51,74.407,74.407,74.407,74.407
16:20:52,49.483,49.483,49.483,49.483
16:20:53,57.75,57.75,57.75,57.75
16:20:54,57.189,57.189,57.189,57.189
16:20:55,71.724,71.724,71.724,71.724
16:20:56,37.204,37.204,37.204,37.204
16:20:57,44.502,44.502,44.502,44.502
16:20:58,61.392,61.392,61.392,61.392
16:20:59,54.22,54.22,54.22,54.22
16:21:00,76.222,76.222,76.222,76.222
16:21:01,0.0,0.0,0.0,0.0
16:21:02,67.184,67.184,67.184,67.184
16:21:03,52.676,52.676,52.676,52.676
16:21:04,62.346,62.346,62.346,62.346
16:21:05,57.166,57.166,57.166,57.166
16:21:06,0.0,0.0,0.0,0.0
16:21:07,50.219,50.219,50.219,50.219
16:21:08,62.076,62.076,62.076,62.076
16:21:09,50.627,50.627,50.627,50.627
16:21:10,104.17,104.17,104.17,104.17
16:21:11,52.306,52.306,52.306,52.306
16:21:12,56.189,56.189,56.189,56.189
16:21:13,55.002,55.002,55.002,55.002
16:21:14,79.293,79.293,79.293,79.293
16:21:15,56.291,56.291,56.291,56.291
16:21:16,60.694,60.694,60.694,60.694
16:21:17,54.014,54.014,54.014,54.014
16:21:18,53.988,53.988,53.988,53.988
16:21:19,61.877,61.877,61.877,61.877
16:21:20,66.966,66.966,66.966,66.966
16:21:21,40.762,40.762,40.762,40.762
16:21:22,51.698,51.698,51.698,51.698
16:21:23,64.221,64.221,64.221,64.221
16:21:24,43.3,43.3,43.3,43.3
16:21:25,72.677,72.677,72.677,72.677
16:21:26,52.085,52.085,52.085,52.085
16:21:27,54.85,54.85,54.85,54.85
16:21:28,55.47,55.47,55.47,55.47
16:21:29,52.712,52.712,52.712,52.712
16:21:30,79.944,79.944,79.944,79.944
16:21:31,52.085,52.085,52.085,52.085
16:21:32,48.925,48.925,48.925,48.925
16:21:33,46.72,46.72,46.72,46.72
16:21:34,74.407,74.407,74.407,74.407
16:21:35,47.556,47.556,47.556,47.556
16:21:36,52.858,52.858,52.858,52.858
16:21:37,57.795,57.795,57.795,57.795
16:21:38,57.189,57.189,57.189,57.189
16:21:39,47.124,47.124,47.124,47.124
16:21:40,81.524,81.524,81.524,81.524
16:21:41,51.201,51.201,51.201,51.201
16:21:42,53.988,53.988,53.988,53.988
16:21:43,50.783,50.783,50.783,50.783
16:21:44,57.045,57.045,57.045,57.045
16:21:45,47.556,47.556,47.556,47.556
16:21:46,54.681,54.681,54.681,54.681
16:21:47,49.533,49.533,49.533,49.533
16:21:48,45.182,45.182,45.182,45.182
16:21:49,39.972,39.972,39.972,39.972
16:21:50,104.17,104.17,104.17,104.17
16:21:51,52.819,52.819,52.819,52.819
16:21:52,48.126,48.126,48.126,48.126
16:21:53,41.417,41.417,41.417,41.417
16:21:54,61.775,61.775,61.775,61.775
16:21:55,-52.085,-52.085,-52.085,-52.085
16:21:56,50.618,50.618,50.618,50.618
16:21:57,60.627,60.627,60.627,60.627
16:21:58,66.966,66.966,66.966,66.966
16:21:59,74.731,74.731,74.731,74.731
16:22:00,50.207,50.207,50.207,50.207
16:22:01,59.007,59.007,59.007,59.007
16:22:02,50.939,50.939,50.939,50.939
16:22:03,64.486,64.486,64.486,64.486
16:22:04,47.556,47.556,47.556,47.556
16:22:05,58.823,58.823,58.823,58.823
16:22:06,52.502,52.502,52.502,52.502
16:22:07,53.096,53.096,53.096,53.096
16:22:08,76.887,76.887,76.887,76.887
16:22:09,81.524,81.524,81.524,81.524
16:22:10,57.001,57.001,57.001,57.001
16:22:11,51.252,51.252,51.252,51.252
16:22:12,54.595,54.595,54.595,54.595
16:22:13,47.24,47.24,47.24,47.24
16:22:14,104.17,104.17,104.17,104.17
16:22:15,48.586,48.586,48.586,48.586
16:22:16,59.846,59.846,59.846,59.846
16:22:17,54.595,54.595,54.595,54.595
16:22:18,36.338,36.338,36.338,36.338
16:22:19,104.17,104.17,104.17,104.17
16:22:20,61.452,61.452,61.452,61.452
16:22:21,51.095,51.095,51.095,51.095
16:22:22,66.966,66.966,66.966,66.966
16:22:23,47.556,47.556,47.556,47.556
16:22:24,58.989,58.989,58.989,58.989
16:22:25,58.833,58.833,58.833,58.833
16:22:26,57.033,57.033,57.033,57.033
16:22:27,37.204,37.204,37.204,37.204
16:22:28,0.0,0.0,0.0,0.0
16:22:29,63.629,63.629,63.629,63.629
16:22:30,62.502,62.502,62.502,62.502
16:22:31,56.13,56.13,56.13,56.13
16:22:32,62.006,62.006,62.006,62.006
16:22:33,54.349,54.349,54.349,54.349
16:22:34,54.681,54.681,54.681,54.681
16:22:35,60.314,60.314,60.314,60.314
16:22:36,41.417,41.417,41.417,41.417
16:22:37,65.409,65.409,65.409,65.409
16:22:38,156.255,156.255,156.255,156.255
16:22:39,68.732,68.732,68.732,68.732
16:22:40,57.971,57.971,57.971,57.971
16:22:41,60.243,60.243,60.243,60.243
16:22:42,47.24,47.24,47.24,47.24
16:22:43,52.085,52.085,52.085,52.085
16:22:44,50.279,50.279,50.279,50.279
16:22:45,56.72,56.72,56.72,56.72
16:22:46,47.124,47.124,47.124,47.124
16:22:47,6.794,6.794,6.794,6.794
16:22:48,60.48,60.48,60.48,60.48
16:22:49,50.355,50.355,50.355,50.355
16:22:50,61.252,61.252,61.252,61.252
16:22:51,32.243,32.243,32.243,32.243
16:22:52,74.731,74.731,74.731,74.731
16:22:53,67.502,67.502,67.502,67.502
16:22:54,77.492,77.492,77.492,77.492
16:22:55,68.465,68.465,68.465,68.465
16:22:56,74.591,74.591,74.591,74.591
16:22:57,66.197,66.197,66.197,66.197
16:22:58,68.687,68.687,68.687,68.687
16:22:59,59.846,59.846,59.846,59.846
16:23:00,62.199,62.199,62.199,62.199
16:23:01,79.368,79.368,79.368,79.368
16:23:02,33.968,33.968,33.968,33.968
16:23:03,60.149,60.149,60.149,60.149
16:23:04,65.94,65.94,65.94,65.94
16:23:05,77.369,77.369,77.369,77.369
16:23:06,64.486,64.486,64.486,64.486
16:23:07,61.143,61.143,61.143,61.143
16:23:08,60.315,60.315,60.315,60.315
16:23:09,72.502,72.502,72.502,72.502
16:23:10,54.595,54.595,54.595,54.595
16:23:11,61.775,61.775,61.775,61.775
16:23:12,0.0,0.0,0.0,0.0
16:23:13,61.96,61.96,61.96,61.96
16:23:14,58.439,58.439,58.439,58.439
16:23:15,62.125,62.125,62.125,62.125
16:23:16,58.141,58.141,58.141,58.141
16:23:17,208.34,208.34,208.34,208.34
16:23:18,62.637,62.637,62.637,62.637
16:23:19,66.408,66.408,66.408,66.408
16:23:20,60.243,60.243,60.243,60.243
16:23:21,65.409,65.409,65.409,65.409
16:23:22,156.255,156.255,156.255,156.255
16:23:23,62.502,62.502,62.502,62.502
16:23:24,60.681,60.681,60.681,60.681
16:23:25,42.164,42.164,42.164,42.164
16:23:26,95.112,95.112,95.112,95.112
16:23:27,56.504,56.504,56.504,56.504
16:23:28,60.783,60.783,60.783,60.783
16:23:29,62.199,62.199,62.199,62.199
16:23:30,62.006,62.006,62.006,62.006
16:23:31,27.175,27.175,27.175,27.175
16:23:32,70.257,70.257,70.257,70.257
16:23:33,54.533,54.533,54.533,54.533
16:23:34,73.421,73.421,73.421,73.421
16:23:35,65.409,65.409,65.409,65.409
16:23:36,104.17,104.17,104.17,104.17
16:23:37,54.845,54.845,54.845,54.845
16:23:38,54.507,54.507,54.507,54.507
16:23:39,62.125,62.125,62.125,62.125
16:23:40,50.874,50.874,50.874,50.874
16:23:41,104.17,104.17,104.17,104.17
16:23:42,65.002,65.002,65.002,65.002
16:23:43,55.896,55.896,55.896,55.896
16:23:44,80.951,80.951,80.951,80.951
16:23:45,76.31,76.31,76.31,76.31
16:23:46,0.0,0.0,0.0,0.0
16:23:47,65.471,65.471,65.471,65.471
16:23:48,59.164,59.164,59.164,59.164
16:23:49,59.526,59.526,59.526,59.526
16:23:50,74.731,74.731,74.731,74.731
16:23:51,68.268,68.268,68.268,68.268
16:23:52,55.939,55.939,55.939,55.939
16:23:53,71.301,71.301,71.301,71.301
16:23:54,69.447,69.447,69.447,69.447
16:23:55,0.0,0.0,0.0,0.0
16:23:56,51.864,51.864,51.864,51.864
16:23:57,54.845,54.845,54.845,54.845
16:23:58,41.417,41.417,41.417,41.417
16:23:59,65.409,65.409,65.409,65.409
16:24:00,104.17,104.17,104.17,104.17
16:24:01,55.696,55.696,55.696,55.696
16:24:02,58.596,58.596,58.596,58.596
16:24:03,45.182,45.182,45.182,45.182
16:24:04,69.043,69.043,69.043,69.043
16:24:05,156.255,156.255,156.255,156.255
16:24:06,61.408,61.408,61.408,61.408
16:24:07,52.085,52.085,52.085,52.085
16:24:08,77.186,77.186,77.186,77.186
16:24:09,87.212,87.212,87.212,87.212
16:24:10,104.17,104.17,104.17,104.17
16:24:11,57.189,57.189,57.189,57.189
16:24:12,59.164,59.164,59.164,59.164
16:24:13,81.848,81.848,81.848,81.848
16:24:14,74.731,74.731,74.731,74.731
16:24:15,57.166,57.166,57.166,57.166
16:24:16,61.408,61.408,61.408,61.408
16:24:17,54.613,54.613,54.613,54.613
16:24:18,59.526,59.526,59.526,59.526
16:24:19,61.143,61.143,61.143,61.143
16:24:20,55.509,55.509,55.509,55.509
16:24:21,55.627,55.627,55.627,55.627
16:24:22,62.125,62.125,62.125,62.125
16:24:23,76.31,76.31,76.31,76.31
16:24:24,52.085,52.085,52.085,52.085
16:24:25,61.622,61.622,61.622,61.622
16:24:26,53.595,53.595,53.595,53.595
16:24:27,43.3,43.3,43.3,43.3
16:24:28,39.972,39.972,39.972,39.972
16:24:29,-52.085,-52.085,-52.085,-52.085
16:24:30,55.783,55.783,55.783,55.783
16:24:31,58.437,58.437,58.437,58.437
16:24:32,39.534,39.534,39.534,39.534
16:24:33,72.677,72.677,72.677,72.677
16:24:34,56.756,56.756,56.756,56.756
16:24:35,58.542,58.542,58.542,58.542
16:24:36,52.73,52.73,52.73,52.73
16:24:37,73.986,73.986,73.986,73.986
16:24:38,55.991,55.991,55.991,55.991
16:24:39,60.386,60.386,60.386,60.386
16:24:40,57.033,57.033,57.033,57.033
16:24:41,50.783,50.783,50.783,50.783
16:24:42,62.502,62.502,62.502,62.502
16:24:43,46.876,46.876,46.876,46.876
16:24:44,60.06,60.06,60.06,60.06
16:24:45,51.408,51.408,51.408,51.408
16:24:46,70.315,70.315,70.315,70.315
16:24:47,28.647,28.647,28.647,28.647
16:24:48,15.625,15.625,15.625,15.625
16:24:49,51.877,51.877,51.877,51.877
16:24:50,51.341,51.341,51.341,51.341
16:24:51,42.189,42.189,42.189,42.189
16:24:52,57.293,57.293,57.293,57.293
16:24:53,31.251,31.251,31.251,31.251
16:24:54,56.185,56.185,56.185,56.185
16:24:55,47.501,47.501,47.501,47.501
16:24:56,25.001,25.001,25.001,25.001
16:24:57,52.085,52.085,52.085,52.085
16:24:58,7.813,7.813,7.813,7.813
16:24:59,56.877,56.877,56.877,56.877
16:25:00,41.668,41.668,41.668,41.668
16:25:01,80.081,80.081,80.081,80.081
16:25:02,42.97,42.97,42.97,42.97
16:25:03,55.991,55.991,55.991,55.991
16:25:04,54.533,54.533,54.533,54.533
16:25:05,59.898,59.898,59.898,59.898
16:25:06,52.736,52.736,52.736,52.736
16:25:07,50.783,50.783,50.783,50.783
16:25:08,53.713,53.713,53.713,53.713
16:25:09,60.783,60.783,60.783,60.783
16:25:10,59.377,59.377,59.377,59.377
16:25:11,46.876,46.876,46.876,46.876
16:25:12,62.502,62.502,62.502,62.502
16:25:13,70.481,70.481,70.481,70.481
16:25:14,56.408,56.408,56.408,56.408
16:25:15,48.439,48.439,48.439,48.439
16:25:16,72.919,72.919,72.919,72.919
16:25:17,15.625,15.625,15.625,15.625
16:25:18,58.908,58.908,58.908,58.908
16:25:19,45.76,45.76,45.76,45.76
16:25:20,68.752,68.752,68.752,68.752
16:25:21,62.502,62.502,62.502,62.502
16:25:22,62.502,62.502,62.502,62.502
16:25:23,58.127,58.127,58.127,58.127
16:25:24,54.689,54.689,54.689,54.689
16:25:25,74.221,74.221,74.221,74.221
16:25:26,66.408,66.408,66.408,66.408
16:25:27,53.387,53.387,53.387,53.387
16:25:28,72.502,72.502,72.502,72.502
16:25:29,61.2,61.2,61.2,61.2
16:25:30,68.361,68.361,68.361,68.361
16:25:31,62.502,62.502,62.502,62.502
16:25:32,72.919,72.919,72.919,72.919
16:25:33,59.846,59.846,59.846,59.846
16:25:34,60.939,60.939,60.939,60.939
16:25:35,57.293,57.293,57.293,57.293
16:25:36,39.064,39.064,39.064,39.064
16:25:37,63.499,63.499,63.499,63.499
16:25:38,67.346,67.346,67.346,67.346
16:25:39,75.002,75.002,75.002,75.002
16:25:40,70.315,70.315,70.315,70.315
16:25:41,101.566,101.566,101.566,101.566
16:25:42,62.834,62.834,62.834,62.834
16:25:43,71.877,71.877,71.877,71.877
16:25:44,48.439,48.439,48.439,48.439
16:25:45,59.898,59.898,59.898,59.898
16:25:46,78.127,78.127,78.127,78.127
16:25:47,63.596,63.596,63.596,63.596
16:25:48,65.106,65.106,65.106,65.106
16:25:49,60.549,60.549,60.549,60.549
16:25:50,58.596,58.596,58.596,58.596
16:25:51,58.433,58.433,58.433,58.433
16:25:52,44.689,44.689,44.689,44.689
16:25:53,48.179,48.179,48.179,48.179
16:25:54,70.315,70.315,70.315,70.315
16:25:55,46.876,46.876,46.876,46.876
16:25:56,50.783,50.783,50.783,50.783
16:25:57,52.658,52.658,52.658,52.658
16:25:58,62.502,62.502,62.502,62.502
16:25:59,44.272,44.272,44.272,44.272
16:26:00,39.064,39.064,39.064,39.064
