type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-05-19T00:02:23.108477592,  27.248809,  85.929104,  -3441, 7416,   6,   1,   0, 2024-05-19T00:02:23.108477592, 2024-05-19T00:02:23.108477592, 0.000000,  27.248809,  27.248809,  85.929104,  85.929104  
 1, 2024-05-19T00:02:26.648993731,  26.564778,  88.106549,  -6661, 9625,   8,   2,   0, 2024-05-19T00:02:26.055703402, 2024-05-19T00:02:26.648993731, 0.593290,  26.564778,  26.612592,  88.106549,  88.130110  
 0, 2024-05-19T00:02:29.287274122,  26.646317,  88.077068,  -7904,    0,  10,   6,   6, 2024-05-19T00:02:28.479759216, 2024-05-19T00:02:29.642636299, 1.162877,  26.637235,  26.768361,  88.058532,  88.134722  
 1, 2024-05-19T00:02:32.628635406,  26.383231,  88.004754,   3529, 4712,   5,   1,   0, 2024-05-19T00:02:32.628635406, 2024-05-19T00:02:32.628635406, 0.000000,  26.383231,  26.383231,  88.004754,  88.004754  
 0, 2024-05-19T00:02:32.516798019,  26.545632,  88.001882, -12925,    0,  10,   8,  11, 2024-05-19T00:02:31.801515818, 2024-05-19T00:02:32.834564209, 1.033048,  26.526606,  26.623512,  87.982659,  88.107402  
 0, 2024-05-19T00:02:35.113538742,  26.552257,  88.072108, -16854,    0,  10,   0,   2, 2024-05-19T00:02:35.113538742, 2024-05-19T00:02:35.192186832, 0.078648,  26.531466,  26.552257,  88.047152,  88.072108  
 1, 2024-05-19T00:02:35.471085310,  28.717357,  80.605492,  -5322, 15994,   7,   1,   0, 2024-05-19T00:02:35.471085310, 2024-05-19T00:02:35.471085310, 0.000000,  28.717357,  28.717357,  80.605492,  80.605492  
 1, 2024-05-19T00:02:36.311843157,  26.573998,  87.901108,  -2639, 15173,   6,   2,   0, 2024-05-19T00:02:36.152681828, 2024-05-19T00:02:36.311843157, 0.159161,  26.555147,  26.573998,  87.880833,  87.901108  
 1, 2024-05-19T00:02:39.658379316,  26.567207,  88.106841,  -1531, 3002,   5,   1,   0, 2024-05-19T00:02:39.658379316, 2024-05-19T00:02:39.658379316, 0.000000,  26.567207,  26.567207,  88.106841,  88.106841  
 1, 2024-05-19T00:02:40.553271055,  26.495785,  87.922006,   3087, 3299,   6,   1,   0, 2024-05-19T00:02:40.553271055, 2024-05-19T00:02:40.553271055, 0.000000,  26.495785,  26.495785,  87.922006,  87.922006  
 1, 2024-05-19T00:02:42.392350674,  26.587770,  88.104114,   2952, 8672,   6,   1,   0, 2024-05-19T00:02:42.392350674, 2024-05-19T00:02:42.392350674, 0.000000,  26.587770,  26.587770,  88.104114,  88.104114  
 1, 2024-05-19T00:02:42.491412163,  26.503995,  88.006820,  -1491, 3134,   5,   1,   0, 2024-05-19T00:02:42.491412163, 2024-05-19T00:02:42.491412163, 0.000000,  26.503995,  26.503995,  88.006820,  88.006820  
 1, 2024-05-19T00:02:45.249064684,  26.666797,  88.064176,   3478, 3064,   6,   1,   0, 2024-05-19T00:02:45.249064684, 2024-05-19T00:02:45.249064684, 0.000000,  26.666797,  26.666797,  88.064176,  88.064176  
 1, 2024-05-19T00:02:46.750162840,  26.456690,  87.893241,  -1752, 3877,   6,   1,   0, 2024-05-19T00:02:46.750162840, 2024-05-19T00:02:46.750162840, 0.000000,  26.456690,  26.456690,  87.893241,  87.893241  
 1, 2024-05-19T00:02:46.790836573,  26.556545,  88.043175,  -2645, 9513,   6,   5,   0, 2024-05-19T00:02:46.790836573, 2024-05-19T00:02:47.059546947, 0.268710,  26.532083,  26.557533,  88.005545,  88.088673  
 1, 2024-05-19T00:02:49.880870819,  26.612974,  87.994183,  -1988, 3636,   5,   3,   0, 2024-05-19T00:02:49.847697020, 2024-05-19T00:02:50.109774828, 0.262078,  26.573776,  26.626291,  87.988851,  87.994183  
 1, 2024-05-19T00:02:52.775640965,  26.444533,  88.005788,   3310, 3632,   6,   2,   0, 2024-05-19T00:02:52.725066900, 2024-05-19T00:02:52.775640965, 0.050574,  26.436259,  26.444533,  88.005788,  88.009526  
 1, 2024-05-19T00:02:53.362781286,  26.580073,  88.107420,   4149, 3021,   6,   5,   0, 2024-05-19T00:02:53.213572979, 2024-05-19T00:02:53.362781286, 0.149208,  26.579165,  26.587542,  88.095060,  88.107420  
 0, 2024-05-19T00:02:56.541291952,  26.560982,  88.090538, -24859,    0,  10,   1,  10, 2024-05-19T00:02:56.541291952, 2024-05-19T00:02:57.101560354, 0.560268,  26.554609,  26.579201,  88.020635,  88.090595  
 1, 2024-05-19T00:02:56.649353981,  26.445976,  88.023465,  -5734, 3004,   8,   6,   0, 2024-05-19T00:02:56.649353981, 2024-05-19T00:02:57.610104561, 0.960751,  26.359093,  26.445976,  87.971894,  88.023465  
 1, 2024-05-19T00:03:00.893169165,  26.481568,  87.975077,   2524, 5156,   5,   1,   0, 2024-05-19T00:03:00.893169165, 2024-05-19T00:03:00.893169165, 0.000000,  26.481568,  26.481568,  87.975077,  87.975077  
 1, 2024-05-19T00:03:04.473852158,  26.543465,  88.057726,   6104, 3571,   6,   6,   0, 2024-05-19T00:03:04.328644037, 2024-05-19T00:03:04.530028343, 0.201384,  26.542467,  26.573262,  88.021677,  88.104847  
 1, 2024-05-19T00:03:06.231010914,  26.608767,  88.087322,   2699, 18967,   6,   1,   0, 2024-05-19T00:03:06.231010914, 2024-05-19T00:03:06.231010914, 0.000000,  26.608767,  26.608767,  88.087322,  88.087322  
 1, 2024-05-19T00:03:06.363753557,  27.237013,  86.076101,   2014, 8808,   5,   1,   0, 2024-05-19T00:03:06.363753557, 2024-05-19T00:03:06.363753557, 0.000000,  27.237013,  27.237013,  86.076101,  86.076101  
 1, 2024-05-19T00:03:07.161265373,  26.544967,  88.077938,  -2680, 3428,   6,   1,   0, 2024-05-19T00:03:07.161265373, 2024-05-19T00:03:07.161265373, 0.000000,  26.544967,  26.544967,  88.077938,  88.077938  
 0, 2024-05-19T00:03:07.032295942,  26.683617,  88.064726,  -9962,    0,  11,   2,   4, 2024-05-19T00:03:07.032295942, 2024-05-19T00:03:07.616394281, 0.584098,  26.676694,  26.685686,  87.987040,  88.064726  
 0, 2024-05-19T00:03:10.639782906,  28.639199,  80.644377, -12569,    0,   5,   0,   1, 2024-05-19T00:03:10.639782906, 2024-05-19T00:03:10.639782906, 0.000000,  28.639199,  28.639199,  80.644377,  80.644377  
 1, 2024-05-19T00:03:11.563259363,  26.580900,  88.109468,   2752, 4058,   6,   2,   0, 2024-05-19T00:03:11.563259363, 2024-05-19T00:03:11.718033791, 0.154774,  26.530596,  26.580900,  88.069316,  88.109468  
 0, 2024-05-19T00:03:14.083240271,  26.417923,  87.973382, -10857,    0,   7,   0,   2, 2024-05-19T00:03:13.951087236, 2024-05-19T00:03:14.083240271, 0.132153,  26.411740,  26.417923,  87.966676,  87.973382  
 1, 2024-05-19T00:03:16.015459061,  28.587587,  80.625341,  -4263, 12112,   6,   1,   0, 2024-05-19T00:03:16.015459061, 2024-05-19T00:03:16.015459061, 0.000000,  28.587587,  28.587587,  80.625341,  80.625341  
 0, 2024-05-19T00:03:16.493916988,  26.489723,  87.984620,  -4748,    0,   6,   1,   1, 2024-05-19T00:03:16.493916988, 2024-05-19T00:03:16.759144068, 0.265227,  26.489723,  26.495237,  87.984620,  87.990385  
 1, 2024-05-19T00:03:17.499197245,  26.434617,  87.971827,  -3477, 5262,   6,   3,   0, 2024-05-19T00:03:17.348902941, 2024-05-19T00:03:17.499197245, 0.150294,  26.381726,  26.434617,  87.971827,  88.012124  
 0, 2024-05-19T00:03:20.930932045,  26.635624,  88.079644,  -9104,    0,  11,   2,   1, 2024-05-19T00:03:20.930932045, 2024-05-19T00:03:21.399628639, 0.468697,  26.555885,  26.635624,  88.062976,  88.079644  
 1, 2024-05-19T00:03:21.405296803,  26.364750,  87.869955,  -1259, 6244,   5,   1,   0, 2024-05-19T00:03:21.405296803, 2024-05-19T00:03:21.405296803, 0.000000,  26.364750,  26.364750,  87.869955,  87.869955  
 1, 2024-05-19T00:03:24.640469551,  26.447858,  87.964280,  -2220, 6514,   6,   1,   0, 2024-05-19T00:03:24.640469551, 2024-05-19T00:03:24.640469551, 0.000000,  26.447858,  26.447858,  87.964280,  87.964280  
 1, 2024-05-19T00:03:29.595175028,  26.521831,  88.089555,   3412, 15194,   7,   2,   0, 2024-05-19T00:03:29.595175028, 2024-05-19T00:03:29.605165720, 0.009991,  26.521831,  26.579025,  88.089555,  88.093861  
 1, 2024-05-19T00:03:29.313069582,  28.737163,  80.620832,  -4207, 3006,   5,   1,   0, 2024-05-19T00:03:29.313069582, 2024-05-19T00:03:29.313069582, 0.000000,  28.737163,  28.737163,  80.620832,  80.620832  
 1, 2024-05-19T00:03:35.424760818,  26.641267,  88.087206,   2566, 3256,   6,   1,   0, 2024-05-19T00:03:35.424760818, 2024-05-19T00:03:35.424760818, 0.000000,  26.641267,  26.641267,  88.087206,  88.087206  
 1, 2024-05-19T00:03:36.509133816,  26.422341,  88.029481,   3671, 4023,   6,   2,   0, 2024-05-19T00:03:36.433087587, 2024-05-19T00:03:36.509133816, 0.076046,  26.411798,  26.422341,  88.007517,  88.029481  
 0, 2024-05-19T00:03:39.416718483,  26.610180,  88.055610, -15925,    0,   8,   6,   2, 2024-05-19T00:03:39.410387516, 2024-05-19T00:03:40.189713001, 0.779325,  26.579914,  26.625189,  88.005327,  88.111239  
 0, 2024-05-19T00:03:40.814578772,  26.727436,  88.087476, -17712,    0,  13,   2,   1, 2024-05-19T00:03:40.814578772, 2024-05-19T00:03:40.890289307, 0.075711,  26.669062,  26.739219,  88.043401,  88.087476  
 0, 2024-05-19T00:03:41.218005419,  26.532034,  88.003080,  -9436,    0,   7,   0,   1, 2024-05-19T00:03:41.218005419, 2024-05-19T00:03:41.218005419, 0.000000,  26.532034,  26.532034,  88.003080,  88.003080  
 0, 2024-05-19T00:03:44.330817699,  26.556800,  88.080048, -47299,    0,  13,   0,   5, 2024-05-19T00:03:44.110793829, 2024-05-19T00:03:44.330817699, 0.220024,  26.555290,  26.557264,  88.079154,  88.080578  
 1, 2024-05-19T00:03:45.074479818,  26.626100,  87.861650,   2757, 6532,   6,   1,   0, 2024-05-19T00:03:45.074479818, 2024-05-19T00:03:45.074479818, 0.000000,  26.626100,  26.626100,  87.861650,  87.861650  
 0, 2024-05-19T00:03:48.464305878,  26.651069,  87.969718,  -8372,    0,   9,   0,   1, 2024-05-19T00:03:48.464305878, 2024-05-19T00:03:48.464305878, 0.000000,  26.651069,  26.651069,  87.969718,  87.969718  
 1, 2024-05-19T00:03:50.436610460,  26.422566,  87.957250,   2550, 17664,   5,   2,   0, 2024-05-19T00:03:50.025924444, 2024-05-19T00:03:50.436610460, 0.410686,  26.390303,  26.422566,  87.957250,  87.982036  
 0, 2024-05-19T00:03:51.532150984,  26.568189,  88.047174, -26932,    0,   9,   9,   2, 2024-05-19T00:03:51.190506458, 2024-05-19T00:03:52.721899748, 1.531393,  26.469359,  26.603489,  87.961483,  88.120456  
 1, 2024-05-19T00:03:55.569032192,  28.607017,  80.661563,   4848, 10676,   5,   1,   0, 2024-05-19T00:03:55.569032192, 2024-05-19T00:03:55.569032192, 0.000000,  28.607017,  28.607017,  80.661563,  80.661563  
 0, 2024-05-19T00:03:55.767400265,  26.662839,  88.091172,  -7321,    0,   7,   0,   2, 2024-05-19T00:03:55.719399691, 2024-05-19T00:03:55.767400265, 0.048001,  26.662839,  26.665102,  88.091172,  88.091461  
 0, 2024-05-19T00:03:59.343353987,  26.438093,  88.052327, -14803,    0,   7,   2,   2, 2024-05-19T00:03:59.238539219, 2024-05-19T00:03:59.742737532, 0.504198,  26.437650,  26.482990,  88.034162,  88.080966  
 1, 2024-05-19T00:04:02.774927616,  26.576789,  88.113240,   9088, 4011,   7,   3,   0, 2024-05-19T00:04:02.518377066, 2024-05-19T00:04:02.774927616, 0.256551,  26.576789,  26.580307,  88.107371,  88.113240  
 0, 2024-05-19T00:04:04.188724518,  26.457790,  87.868062, -10168,    0,   8,   0,   1, 2024-05-19T00:04:04.188724518, 2024-05-19T00:04:04.188724518, 0.000000,  26.457790,  26.457790,  87.868062,  87.868062  
 1, 2024-05-19T00:04:04.345778942,  26.599477,  88.016114,  -2910, 3890,   5,   1,   0, 2024-05-19T00:04:04.345778942, 2024-05-19T00:04:04.345778942, 0.000000,  26.599477,  26.599477,  88.016114,  88.016114  
 0, 2024-05-19T00:04:07.630169153,  26.852756,  88.107316, -13125,    0,  10,   0,   1, 2024-05-19T00:04:07.630169153, 2024-05-19T00:04:07.630169153, 0.000000,  26.852756,  26.852756,  88.107316,  88.107316  
 1, 2024-05-19T00:04:07.470087290,  26.696632,  88.027957,   4948, 14628,   5,   3,   0, 2024-05-19T00:04:07.470087290, 2024-05-19T00:04:07.763672829, 0.293586,  26.696632,  26.706937,  88.027957,  88.031939  
 1, 2024-05-19T00:04:07.442514420,  26.633024,  87.946086,   4650, 3012,   7,   1,   0, 2024-05-19T00:04:07.442514420, 2024-05-19T00:04:07.442514420, 0.000000,  26.633024,  26.633024,  87.946086,  87.946086  
 1, 2024-05-19T00:04:08.469253302,  26.384890,  88.041733,   3351, 3114,   5,   1,   0, 2024-05-19T00:04:08.469253302, 2024-05-19T00:04:08.469253302, 0.000000,  26.384890,  26.384890,  88.041733,  88.041733  
 1, 2024-05-19T00:04:08.948303938,  26.571023,  88.056320,   7023, 3001,   7,   4,   0, 2024-05-19T00:04:08.948303938, 2024-05-19T00:04:09.107658386, 0.159354,  26.560440,  26.571023,  88.052448,  88.057034  
 1, 2024-05-19T00:04:11.953302860,  26.368912,  87.961538,   2657, 7732,   5,   2,   0, 2024-05-19T00:04:11.953302860, 2024-05-19T00:04:11.973516226, 0.020213,  26.339922,  26.368912,  87.961538,  87.984253  
 1, 2024-05-19T00:04:15.514858961,  26.362977,  87.985560,   5181, 4717,   5,   2,   0, 2024-05-19T00:04:15.514858961, 2024-05-19T00:04:15.538567066, 0.023708,  26.362977,  26.372412,  87.985560,  87.998094  
 1, 2024-05-19T00:04:16.242708921,  26.636989,  88.111269,  -1794, 3296,   5,   1,   0, 2024-05-19T00:04:16.242708921, 2024-05-19T00:04:16.242708921, 0.000000,  26.636989,  26.636989,  88.111269,  88.111269  
 1, 2024-05-19T00:04:16.228031397,  26.525122,  87.961707,  -1479, 4333,   5,   1,   0, 2024-05-19T00:04:16.228031397, 2024-05-19T00:04:16.228031397, 0.000000,  26.525122,  26.525122,  87.961707,  87.961707  
 1, 2024-05-19T00:04:17.068272114,  26.577191,  88.101101,   3130, 3001,   6,   2,   0, 2024-05-19T00:04:17.068272114, 2024-05-19T00:04:17.094128132, 0.025856,  26.577191,  26.581418,  88.100578,  88.101101  
 0, 2024-05-19T00:04:19.683800459,  26.700637,  88.056406, -12713,    0,  10,   3,   2, 2024-05-19T00:04:19.683800459, 2024-05-19T00:04:20.190946579, 0.507146,  26.678853,  26.802443,  88.056406,  88.158129  
 0, 2024-05-19T00:04:20.964563370,  26.486801,  88.112147, -15182,    0,  10,   1,   5, 2024-05-19T00:04:20.642231703, 2024-05-19T00:04:21.177681684, 0.535450,  26.484848,  26.542766,  88.093857,  88.123605  
 1, 2024-05-19T00:04:26.467485905,  26.352054,  88.013207,   2990, 17044,   5,   1,   0, 2024-05-19T00:04:26.467485905, 2024-05-19T00:04:26.467485905, 0.000000,  26.352054,  26.352054,  88.013207,  88.013207  
 1, 2024-05-19T00:04:36.331566811,  26.420154,  87.950060,  -2109, 10216,   5,   1,   0, 2024-05-19T00:04:36.331566811, 2024-05-19T00:04:36.331566811, 0.000000,  26.420154,  26.420154,  87.950060,  87.950060  
 0, 2024-05-19T00:04:39.602471113,  26.556137,  88.060038, -20895,    0,  11,   2,   1, 2024-05-19T00:04:39.602471113, 2024-05-19T00:04:39.708972216, 0.106501,  26.556137,  26.579895,  88.060038,  88.088427  
 1, 2024-05-19T00:04:39.627291203,  26.444937,  88.015326,   5590, 3910,   7,   3,   0, 2024-05-19T00:04:39.612210274, 2024-05-19T00:04:39.627291203, 0.015081,  26.433269,  26.454485,  88.011550,  88.057005  
 1, 2024-05-19T00:04:41.926330566,  26.721610,  88.071051,   4128, 3224,   5,   6,   0, 2024-05-19T00:04:41.587773085, 2024-05-19T00:04:41.953977108, 0.366204,  26.647096,  26.734976,  88.060361,  88.128578  
 0, 2024-05-19T00:04:42.429367304,  26.626871,  88.034794,  -5268,    0,   6,   0,   1, 2024-05-19T00:04:42.429367304, 2024-05-19T00:04:42.429367304, 0.000000,  26.626871,  26.626871,  88.034794,  88.034794  
 1, 2024-05-19T00:04:43.931866407,  26.576172,  88.088440,   4094, 8280,   6,   4,   0, 2024-05-19T00:04:43.931866407, 2024-05-19T00:04:44.333169937, 0.401304,  26.557741,  26.598590,  88.052242,  88.088440  
 0, 2024-05-19T00:04:47.490151882,  26.847662,  88.082014, -12938,    0,   9,   0,   1, 2024-05-19T00:04:47.490151882, 2024-05-19T00:04:47.490151882, 0.000000,  26.847662,  26.847662,  88.082014,  88.082014  
 1, 2024-05-19T00:04:49.277797699,  26.360139,  88.003677,   7920, 3615,   8,   1,   0, 2024-05-19T00:04:49.277797699, 2024-05-19T00:04:49.277797699, 0.000000,  26.360139,  26.360139,  88.003677,  88.003677  
 0, 2024-05-19T00:04:54.615632057,  26.408709,  87.996235, -37938,    0,  11,   0,   1, 2024-05-19T00:04:54.615632057, 2024-05-19T00:04:54.615632057, 0.000000,  26.408709,  26.408709,  87.996235,  87.996235  
 1, 2024-05-19T00:04:55.590148687,  26.390994,  88.043848,   2495, 3205,   5,   1,   0, 2024-05-19T00:04:55.590148687, 2024-05-19T00:04:55.590148687, 0.000000,  26.390994,  26.390994,  88.043848,  88.043848  
 1, 2024-05-19T00:05:01.332302570,  26.511753,  87.920822,   5034, 10477,   7,   2,   0, 2024-05-19T00:05:01.198194265, 2024-05-19T00:05:01.332302570, 0.134108,  26.510738,  26.511753,  87.920451,  87.920822  
 0, 2024-05-19T00:05:01.528694630,  26.758821,  88.070962, -13562,    0,  10,   3,   1, 2024-05-19T00:05:01.528694630, 2024-05-19T00:05:01.969516754, 0.440822,  26.758821,  26.803593,  88.070962,  88.083220  
 1, 2024-05-19T00:05:02.236601353,  26.442021,  87.928649,   2958, 7708,   6,   1,   0, 2024-05-19T00:05:02.236601353, 2024-05-19T00:05:02.236601353, 0.000000,  26.442021,  26.442021,  87.928649,  87.928649  
 0, 2024-05-19T00:05:02.987723351,  26.411930,  87.907663, -11760,    0,   7,   0,   1, 2024-05-19T00:05:02.987723351, 2024-05-19T00:05:02.987723351, 0.000000,  26.411930,  26.411930,  87.907663,  87.907663  
 1, 2024-05-19T00:05:02.244118690,  26.582419,  88.098472,   4984, 3039,   6,   6,   0, 2024-05-19T00:05:02.244118690, 2024-05-19T00:05:02.499721050, 0.255602,  26.568427,  26.608159,  88.073809,  88.110728  
 0, 2024-05-19T00:05:02.862511396,  26.384362,  88.041325,  -5124,    0,   5,   1,   1, 2024-05-19T00:05:02.809134483, 2024-05-19T00:05:02.862511396, 0.053377,  26.384362,  26.434904,  88.041325,  88.053530  
 1, 2024-05-19T00:05:05.101769447,  26.374843,  88.005711,  -1481, 3095,   5,   1,   0, 2024-05-19T00:05:05.101769447, 2024-05-19T00:05:05.101769447, 0.000000,  26.374843,  26.374843,  88.005711,  88.005711  
 1, 2024-05-19T00:05:07.806263924,  26.397755,  88.052089,   7105, 11547,   5,   2,   0, 2024-05-19T00:05:07.679400682, 2024-05-19T00:05:07.806263924, 0.126863,  26.389629,  26.397755,  88.052089,  88.053169  
 0, 2024-05-19T00:05:11.916491270,  26.592530,  88.048810,  -8689,    0,   9,   7,   1, 2024-05-19T00:05:11.632390022, 2024-05-19T00:05:11.970369101, 0.337979,  26.562984,  26.642364,  88.024396,  88.157939  
 1, 2024-05-19T00:05:12.434867620,  27.510053,  87.180842,  13483, 6945,  10,   3,   0, 2024-05-19T00:05:12.339668989, 2024-05-19T00:05:12.435625315, 0.095956,  27.486779,  27.514394,  87.162442,  87.180842  
 1, 2024-05-19T00:05:12.189856052,  26.411733,  87.872847,   1838, 11485,   6,   1,   0, 2024-05-19T00:05:12.189856052, 2024-05-19T00:05:12.189856052, 0.000000,  26.411733,  26.411733,  87.872847,  87.872847  
 1, 2024-05-19T00:05:13.697848558,  26.415027,  88.025245,  -1942, 3159,   5,   1,   0, 2024-05-19T00:05:13.697848558, 2024-05-19T00:05:13.697848558, 0.000000,  26.415027,  26.415027,  88.025245,  88.025245  
 0, 2024-05-19T00:05:14.556641102,  26.466224,  88.037755, -10656,    0,   7,   0,   1, 2024-05-19T00:05:14.556641102, 2024-05-19T00:05:14.556641102, 0.000000,  26.466224,  26.466224,  88.037755,  88.037755  
 0, 2024-05-19T00:05:23.747050285,  26.536322,  88.073437,  -9998,    0,   8,   7,   1, 2024-05-19T00:05:22.568132877, 2024-05-19T00:05:23.747050285, 1.178917,  26.536322,  26.683713,  88.073437,  88.163365  
 1, 2024-05-19T00:05:29.258564472,  26.352712,  87.989718,  10492, 5863,   6,   3,   0, 2024-05-19T00:05:29.211066008, 2024-05-19T00:05:29.258564472, 0.047498,  26.348794,  26.354584,  87.974916,  87.989718  
 1, 2024-05-19T00:05:32.879585981,  27.227798,  85.962898,  -1941, 7747,   6,   1,   0, 2024-05-19T00:05:32.879585981, 2024-05-19T00:05:32.879585981, 0.000000,  27.227798,  27.227798,  85.962898,  85.962898  
 1, 2024-05-19T00:05:33.461220026,  26.574123,  88.091844,   2795, 4037,   6,   2,   0, 2024-05-19T00:05:33.413322210, 2024-05-19T00:05:33.461220026, 0.047898,  26.574123,  26.580600,  88.091844,  88.100507  
 0, 2024-05-19T00:05:34.980127573,  26.687419,  88.094129, -20685,    0,  11,   0,   3, 2024-05-19T00:05:34.916080952, 2024-05-19T00:05:34.980535984, 0.064455,  26.682363,  26.689736,  88.094129,  88.101029  
 1, 2024-05-19T00:05:37.188515186,  26.437323,  87.940657,   1895, 6525,   5,   3,   0, 2024-05-19T00:05:36.965080500, 2024-05-19T00:05:37.188515186, 0.223435,  26.437323,  26.447178,  87.940657,  88.026596  
 1, 2024-05-19T00:05:38.400143862,  26.804559,  88.083353,  -2213, 7858,   5,   1,   0, 2024-05-19T00:05:38.400143862, 2024-05-19T00:05:38.400143862, 0.000000,  26.804559,  26.804559,  88.083353,  88.083353  
 0, 2024-05-19T00:05:38.222939253,  26.659014,  88.074365, -10455,    0,  10,   0,   1, 2024-05-19T00:05:38.222939253, 2024-05-19T00:05:38.222939253, 0.000000,  26.659014,  26.659014,  88.074365,  88.074365  
